Plan_mes;mes;nro_cliente
96440;1;1869
95712;1;1873
96400;1;1871
96385;1;1872
96078;1;1874
96038;1;1870
96078;1;1875
94410;1;1876
94485;1;1877
96410;1;1880
96409;1;1878
95670;1;1879
96133;1;1881
96133;1;1883
96092;1;1882
93720;1;1884
96327;1;1885
93720;1;1886
96327;1;1890
96022;1;1888
96308;1;1891
96078;1;1887
96054;1;1892
95982;1;1893
95645;1;1894
96385;1;1889
96413;1;1895
95599;1;1896
95599;1;1898
96327;1;1897
95420;1;1899
96327;1;1900
93561;1;1903
96022;1;1901
93720;1;1902
96327;1;1905
95420;1;1904
95982;1;1906
95982;1;1907
96018;1;1911
96385;1;1908
96054;1;1909
96234;1;1912
94562;1;1910
95729;1;1914
95400;1;1916
96308;1;1913
96262;1;1915
94459;1;1917
95982;1;1918
96121;1;1919
95982;1;1920
95599;1;1922
95599;1;1921
96022;1;1923
96332;1;1925
96308;1;1928
96411;1;1926
93521;1;1924
95400;1;1927
96119;1;1930
96208;1;1931
94497;1;1932
94463;1;1934
96400;1;1929
95419;1;1933
96119;1;1936
95982;1;1938
95599;1;1937
96409;1;1935
95456;1;1939
96409;1;1940
96133;1;1942
95982;1;1941
93720;1;1943
96400;1;1945
94485;1;1947
96119;1;1944
96234;1;1946
96385;1;1950
96409;1;1949
95712;1;1952
95570;1;1951
96121;1;1953
95599;1;1948
93720;1;1956
95670;1;1958
96409;1;1957
95599;1;1955
96327;1;1959
96400;1;1954
93521;1;1960
95599;1;1961
96411;1;1962
96385;1;1963
96385;1;1964
96078;1;1965
96385;1;1967
96133;1;1969
96133;1;1966
95471;1;1968
96409;1;1970
94478;1;1972
95982;1;1971
96018;1;1975
96208;1;1973
95040;1;1974
95595;1;1976
96327;1;1979
95400;1;1981
93417;1;1977
95420;1;1978
96385;1;1983
95400;1;1980
96022;1;1982
96038;1;1984
96385;1;1985
96409;1;1987
96262;1;1986
96208;1;1988
95456;1;1990
96400;1;1991
96133;1;1993
96133;1;1989
95982;1;1994
94463;1;1992
96327;1;1995
95982;1;1997
96409;1;2001
96308;1;1998
96119;1;2000
93720;1;1999
93537;1;2003
96133;1;2002
95982;1;1996
95570;1;2004
95982;1;2006
96413;1;2005
96409;1;2007
96133;1;2010
95982;1;2011
94402;1;2009
93413;1;2008
96038;1;2012
96121;1;2013
95729;1;2014
96327;1;2016
96234;1;2015
96385;1;2017
96262;1;2020
95712;1;2019
95456;1;2018
95645;1;2021
93618;1;2022
96413;1;2023
96119;1;2024
96308;1;2025
95729;1;2026
93537;1;2030
94485;1;2029
94497;1;2027
96121;1;2028
96133;1;2031
94463;1;2033
96409;1;2032
96385;1;2034
95456;1;2035
96385;1;2038
94562;1;2036
96121;1;2037
95408;1;2039
96409;1;2040
96262;1;2042
95729;1;2041
93631;1;2043
96308;1;2044
93648;1;2045
96121;1;2046
96262;1;2048
96409;1;2049
96262;1;2050
96119;1;2047
95570;1;2051
94562;1;2054
96327;1;2056
95670;1;2055
96440;1;2053
96119;1;2059
95982;1;2058
96092;1;2057
96234;1;2052
96078;1;2061
96385;1;2060
96022;1;2062
95667;1;2066
94402;1;2063
96262;1;2064
95645;1;2065
96385;1;2067
96262;1;2068
95744;1;2070
94410;1;2071
96385;1;2072
96332;1;2073
95400;1;2069
96385;1;2074
96133;1;2079
96208;1;2078
96092;1;2080
94463;1;2075
96133;1;2077
96327;1;2076
96208;1;2085
96409;1;2083
96208;1;2084
95420;1;2088
96262;1;2082
96078;1;2086
96038;1;2081
94468;1;2087
95982;1;2090
96400;1;2089
96208;1;2091
96018;1;2092
96208;1;2093
96385;1;2094
94485;1;2096
96121;1;2095
95729;1;2097
96262;1;2098
93413;1;2099
96119;1;2100
96234;1;2101
96262;1;2103
93561;1;2102
96133;1;2104
96327;1;2105
96420;1;2109
96409;1;2108
95570;1;2110
96413;1;2107
96385;1;2106
96133;1;2111
94468;1;2113
94468;1;2112
96121;1;2118
96234;1;2114
96385;1;2115
95645;1;2116
96133;1;2117
94402;1;2120
95599;1;2119
96234;1;2121
96119;1;2123
95712;1;2124
96327;1;2122
96018;1;2125
96018;1;2127
96133;1;2128
95408;1;2126
95670;1;2129
96409;1;2131
96121;1;2130
96234;1;2132
95595;1;2133
96409;1;2135
96022;1;2134
96411;1;2136
95456;1;2137
96092;1;2138
93521;1;2139
96133;1;2141
96119;1;2144
95683;1;2140
96262;1;2145
95599;1;2143
95645;1;2146
96133;1;2142
95712;1;2149
95595;1;2147
96385;1;2148
96413;1;2150
96018;1;2151
96262;1;2152
96121;1;2153
96410;1;2155
96208;1;2156
94402;1;2157
95420;1;2158
96121;1;2154
96133;1;2159
96022;1;2162
94497;1;2161
96400;1;2160
96400;1;2163
93720;1;2164
94402;1;2165
94463;1;2166
96092;1;2167
96308;1;2168
96038;1;2169
96133;1;2171
96078;1;2170
96078;1;2173
96385;1;2172
96308;1;2174
95645;1;2177
96413;1;2176
96018;1;2175
95570;1;2178
96208;1;2179
96198;1;2181
94458;1;2184
95712;1;2180
96234;1;2182
96385;1;2183
96133;1;2186
95599;1;2188
95408;1;2185
95982;1;2187
96018;1;2189
96385;1;2192
96409;1;2190
94410;1;2191
94458;1;2194
96078;1;2193
96262;1;2197
93618;1;2196
96078;1;2198
96385;1;2200
96409;1;2201
96121;1;2199
96133;1;2202
96327;1;2195
95570;1;2205
96133;1;2203
94485;1;2204
96409;1;2207
96332;1;2206
96133;1;2208
96332;1;2209
95599;1;2210
96208;1;2211
96409;1;2212
95982;1;2213
96119;1;2214
93618;1;2215
95595;1;2217
95645;1;2216
96262;1;2219
95456;1;2222
96413;1;2218
96385;1;2220
96262;1;2223
96262;1;2225
96234;1;2221
96411;1;2224
96119;1;2226
95456;1;2227
94458;1;2228
95645;1;2229
95982;1;2232
95599;1;2231
96133;1;2233
93521;1;2230
96262;1;2234
96078;1;2238
95982;1;2237
96054;1;2235
96262;1;2240
96413;1;2236
96208;1;2239
96133;1;2242
96385;1;2241
96208;1;2246
96400;1;2243
96308;1;2245
96385;1;2248
96133;1;2247
96308;1;2244
96327;1;2249
95712;1;2251
96327;1;2252
96119;1;2250
93660;1;2254
95599;1;2253
96400;1;2256
96022;1;2255
96411;1;2257
96133;1;2258
96409;1;2260
96413;1;2261
95456;1;2259
96133;1;2264
96327;1;2263
95982;1;2262
96007;1;2267
95729;1;2268
95982;1;2266
96133;1;2269
96409;1;2265
93561;1;2271
96400;1;2272
94041;1;2270
96327;1;2274
95377;1;2276
94465;1;2273
96409;1;2275
96308;1;2277
96133;1;2281
95729;1;2279
95729;1;2278
96262;1;2282
95599;1;2283
96385;1;2285
96385;1;2284
96262;1;2286
95712;1;2280
93618;1;2288
96400;1;2287
95570;1;2289
94041;1;2290
96308;1;2291
95645;1;2292
95400;1;2294
95645;1;2297
96133;1;2293
96234;1;2296
96038;1;2295
96385;1;2298
96327;1;2299
96133;1;2302
94402;1;2301
93561;1;2300
96018;1;2303
95982;1;2305
93618;1;2304
95712;1;2306
96400;1;2308
96332;1;2307
96092;1;2309
95645;1;2312
96262;1;2316
96022;1;2310
96385;1;2313
93618;1;2314
93417;1;2319
96410;1;2317
96385;1;2318
93561;1;2315
96234;1;2311
96208;1;2320
96413;1;2321
94458;1;2324
95599;1;2322
95645;1;2323
95982;1;2326
96332;1;2325
94402;1;2327
95729;1;2329
96119;1;2328
94459;1;2330
95982;1;2331
95611;1;2332
96133;1;2335
95420;1;2334
95645;1;2336
96385;1;2333
96385;1;2338
96410;1;2339
96038;1;2340
95645;1;2341
96400;1;2337
96119;1;2343
95570;1;2342
96332;1;2344
96262;1;2345
96119;1;2347
95982;1;2346
93561;1;2348
96409;1;2349
95420;1;2350
94468;1;2351
96327;1;2352
96385;1;2354
96234;1;2353
93720;1;2355
96208;1;2358
96385;1;2357
96018;1;2356
96121;1;2360
95599;1;2359
96208;1;2361
95982;1;2363
94562;1;2362
94478;1;2365
95982;1;2367
96133;1;2366
96133;1;2368
96119;1;2364
96133;1;2369
95670;1;2371
96234;1;2370
93720;1;2372
94497;1;2373
96022;1;2375
96413;1;2374
96308;1;2376
96022;1;2379
95599;1;2377
96385;1;2380
93720;1;2381
96007;1;2378
96410;1;2382
96078;1;2383
96078;1;2384
96262;1;2385
95645;1;2387
96119;1;2386
94410;1;2388
95645;1;2389
95712;1;2391
96385;1;2393
96262;1;2390
96308;1;2392
96133;1;2395
94497;1;2394
95982;1;2396
96121;1;2397
95729;1;2398
93720;1;2400
96385;1;2399
96332;1;2402
96092;1;2401
96133;1;2403
94497;1;2404
96234;1;2407
95611;1;2405
95982;1;2406
95683;1;2408
95982;1;2409
96234;1;2411
96327;1;2412
96411;1;2413
96119;1;2410
96400;1;2414
96022;1;2415
96022;1;2418
96133;1;2417
94736;1;2416
94562;1;2419
96133;1;2421
96327;1;2422
96133;1;2424
94736;1;2420
93618;1;2423
93618;1;2425
96092;1;2428
95350;1;2426
96078;1;2427
96308;1;2429
96022;1;2432
96385;1;2431
95645;1;2430
96262;1;2433
95670;1;2434
95744;1;2435
96409;1;2436
93720;1;2437
96018;1;2438
96133;1;2440
96078;1;2439
96078;1;2443
96413;1;2441
96054;1;2442
96385;1;2444
93561;1;2446
96092;1;2445
96409;1;2447
96420;1;2450
96327;1;2449
95611;1;2451
96038;1;2448
96078;1;2455
96385;1;2452
96038;1;2454
94410;1;2453
96119;1;2456
96078;1;2457
96157;1;2458
96327;1;2461
96411;1;2460
96409;1;2459
94458;1;2462
95645;1;2468
96385;1;2464
96327;1;2463
96133;1;2467
96262;1;2470
96385;1;2466
94410;1;2471
93720;1;2473
95982;1;2472
95570;1;2474
96133;1;2469
96308;1;2475
95667;1;2476
95559;1;2478
95729;1;2479
96409;1;2465
96262;1;2477
95982;1;2481
93618;1;2480
96018;1;2482
96234;1;2483
94459;1;2484
96308;1;2485
94623;1;2489
95729;1;2488
96411;1;2486
96038;1;2487
96262;1;2491
96385;1;2490
96018;1;2492
96078;1;2493
96385;1;2494
96385;1;2497
96234;1;2495
93561;1;2496
96133;1;2499
96410;1;2498
93521;1;2500
94485;1;2501
96385;1;2504
96133;1;2502
96385;1;2506
96409;1;2505
93521;1;2503
95645;1;2508
96385;1;2507
96234;1;2509
95982;1;2510
96022;1;2512
96133;1;2513
96411;1;2511
96262;1;2514
96400;1;2516
95982;1;2515
96054;1;2517
96385;1;2520
96385;1;2523
96327;1;2521
96327;1;2524
96198;1;2522
95712;1;2518
95456;1;2519
96409;1;2526
93720;1;2525
95350;1;2527
95400;1;2529
96018;1;2528
96092;1;2531
95744;1;2530
96121;1;2532
95982;1;2533
96385;1;2535
96133;1;2534
96400;1;2536
96078;1;2538
95420;1;2537
94455;1;2540
96410;1;2539
95599;1;2542
95420;1;2541
94705;1;2545
96092;1;2543
96308;1;2547
94459;1;2546
96078;1;2544
96234;1;2549
96413;1;2548
96327;1;2553
96308;1;2552
96234;1;2550
96133;1;2551
96262;1;2554
96133;1;2555
96385;1;2556
96133;1;2558
96133;1;2559
96133;1;2561
96078;1;2557
96133;1;2563
95982;1;2560
96385;1;2562
96400;1;2564
96385;1;2566
94497;1;2565
96007;1;2568
96022;1;2569
96092;1;2567
95645;1;2570
96410;1;2571
96038;1;2572
95982;1;2576
95471;1;2573
95982;1;2575
96133;1;2577
93720;1;2574
96385;1;2578
95645;1;2581
96262;1;2580
95471;1;2579
95982;1;2582
96327;1;2583
96121;1;2585
96385;1;2584
96208;1;2586
95645;1;2587
96007;1;2588
96208;1;2589
94736;1;2590
96133;1;2591
95570;1;2593
96018;1;2592
96262;1;2594
94468;1;2595
96022;1;2596
95645;1;2597
95982;1;2598
96054;1;2599
96385;1;2601
96092;1;2600
96018;1;2602
96262;1;2605
95744;1;2603
94465;1;2604
95595;1;2606
96121;1;2607
95599;1;2608
96385;1;2609
95982;1;2611
96385;1;2610
96022;1;2613
94497;1;2615
96208;1;2612
94497;1;2616
95683;1;2618
96119;1;2614
96400;1;2617
93618;1;2619
96308;1;2620
96018;1;2622
93561;1;2625
96385;1;2624
95471;1;2621
96092;1;2626
95683;1;2629
96018;1;2628
96092;1;2627
96133;1;2631
96262;1;2630
93618;1;2632
96133;1;2636
95712;1;2623
96262;1;2634
96262;1;2635
94463;1;2633
96133;1;2637
96133;1;2641
95982;1;2638
96385;1;2642
96327;1;2639
96038;1;2640
96018;1;2643
96121;1;2644
95599;1;2645
96054;1;2646
96315;1;2648
96385;1;2647
95599;1;2649
96133;1;2651
96327;1;2654
95982;1;2652
95599;1;2653
96262;1;2650
96133;1;2655
95982;1;2656
96208;1;2657
96385;1;2658
94380;1;2659
94623;1;2660
96385;1;2661
95982;1;2662
94402;1;2664
96385;1;2663
95729;1;2665
96400;1;2666
96119;1;2667
96385;1;2668
96078;1;2669
96411;1;2670
96409;1;2671
95326;1;2672
96234;1;2673
94497;1;2675
96018;1;2674
96133;1;2676
96409;1;2678
96054;1;2677
95712;1;2680
96078;1;2679
96133;1;2682
96208;1;2683
94497;1;2681
96119;1;2684
96208;1;2688
96262;1;2685
95456;1;2686
95400;1;2687
93720;1;2691
96078;1;2689
96409;1;2692
96440;1;2695
95595;1;2694
93845;1;2696
96133;1;2693
96262;1;2697
96234;1;2690
96385;1;2698
96018;1;2699
96038;1;2701
96133;1;2705
96409;1;2700
96054;1;2703
96234;1;2704
96133;1;2707
94623;1;2702
96078;1;2708
95729;1;2711
96409;1;2712
94906;1;2710
96133;1;2709
96440;1;2706
96119;1;2713
95611;1;2717
96420;1;2715
96400;1;2714
96121;1;2716
96133;1;2718
96327;1;2720
95982;1;2719
96385;1;2722
96133;1;2723
95599;1;2726
95670;1;2721
95982;1;2727
96385;1;2724
96385;1;2725
96410;1;2728
96409;1;2729
95982;1;2731
95599;1;2732
96385;1;2733
96308;1;2730
96420;1;2735
96400;1;2734
96409;1;2736
96409;1;2738
93561;1;2737
96413;1;2739
95599;1;2740
95599;1;2741
95645;1;2742
96234;1;2744
95712;1;2743
95599;1;2746
96208;1;2747
96409;1;2749
95400;1;2745
96308;1;2751
95729;1;2748
96385;1;2753
95982;1;2750
95784;1;2754
93521;1;2755
96262;1;2752
96327;1;2756
95400;1;2757
96234;1;2760
96208;1;2758
96440;1;2759
96262;1;2761
96409;1;2762
96119;1;2763
96234;1;2764
95645;1;2767
95729;1;2768
95712;1;2766
96385;1;2765
94463;1;2769
95456;1;2770
96234;1;2772
94463;1;2771
96262;1;2774
95982;1;2773
96234;1;2777
94410;1;2776
95712;1;2775
96121;1;2779
95729;1;2778
93521;1;2780
96409;1;2781
93561;1;2782
96133;1;2785
96133;1;2784
96119;1;2786
96208;1;2787
96400;1;2783
93618;1;2788
94485;1;2789
96385;1;2790
96308;1;2791
96234;1;2793
94562;1;2792
96234;1;2796
93561;1;2797
95420;1;2795
96409;1;2794
96327;1;2799
96234;1;2798
95599;1;2802
96018;1;2800
95596;1;2803
96262;1;2801
96262;1;2804
95712;1;2805
96308;1;2806
95729;1;2807
96409;1;2808
96385;1;2810
96133;1;2809
96133;1;2811
96327;1;2812
94410;1;2816
95645;1;2815
93521;1;2819
93720;1;2818
95645;1;2817
96385;1;2813
96409;1;2814
96262;1;2822
96038;1;2821
96385;1;2823
96400;1;2824
95729;1;2825
96078;1;2820
96385;1;2826
96092;1;2829
96038;1;2828
94459;1;2827
95982;1;2830
96440;1;2831
95982;1;2833
95744;1;2832
96043;1;2834
93561;1;2835
96409;1;2836
95599;1;2838
95982;1;2837
96133;1;2839
95645;1;2841
96327;1;2840
95982;1;2842
96078;1;2843
96054;1;2844
96133;1;2846
96133;1;2847
95456;1;2845
96409;1;2848
93521;1;2851
96420;1;2849
93618;1;2850
96133;1;2852
96409;1;2854
94041;1;2853
93561;1;2855
96133;1;2859
96327;1;2861
96385;1;2857
96121;1;2860
96234;1;2858
95683;1;2856
96018;1;2862
94458;1;2863
96327;1;2864
96018;1;2865
96385;1;2866
94410;1;2868
95982;1;2867
96018;1;2869
95400;1;2870
96133;1;2873
96409;1;2871
96007;1;2872
96121;1;2874
96327;1;2878
96119;1;2876
96121;1;2875
96234;1;2877
94468;1;2879
94458;1;2881
93561;1;2880
95982;1;2882
96409;1;2884
96054;1;2883
96385;1;2886
96092;1;2885
96262;1;2889
96133;1;2890
95712;1;2888
95456;1;2891
96078;1;2887
96133;1;2893
96327;1;2894
96411;1;2892
96121;1;2895
96327;1;2896
96022;1;2898
96332;1;2897
96022;1;2899
95729;1;2900
96038;1;2902
96078;1;2901
95712;1;2904
96409;1;2906
96119;1;2903
96385;1;2905
96007;1;2908
96234;1;2909
94410;1;2907
95712;1;2910
96385;1;2911
94468;1;2912
95400;1;2913
96385;1;2914
96018;1;2915
96208;1;2916
95570;1;2918
95982;1;2919
96409;1;2920
96133;1;2917
96121;1;2921
95982;1;2922
95419;1;2924
93521;1;2923
95729;1;2925
96409;1;2926
96119;1;2927
96411;1;2929
96400;1;2928
96078;1;2930
95712;1;2931
96133;1;2934
96385;1;2932
96121;1;2935
96133;1;2938
96411;1;2936
96262;1;2937
96208;1;2933
96133;1;2942
96133;1;2944
96018;1;2939
96007;1;2940
96411;1;2941
95982;1;2943
96308;1;2946
96413;1;2945
95982;1;2947
96385;1;2948
96078;1;2949
96385;1;2950
95982;1;2951
96078;1;2953
93521;1;2952
95599;1;2954
94402;1;2956
96400;1;2955
96133;1;2957
94485;1;2959
95712;1;2958
96420;1;2960
94623;1;2961
96234;1;2963
96420;1;2962
96007;1;2966
94497;1;2964
96385;1;2965
95599;1;2969
96208;1;2967
95712;1;2968
94402;1;2972
95595;1;2970
96038;1;2971
96022;1;2973
93521;1;2974
96409;1;2980
96262;1;2978
96327;1;2975
96385;1;2976
96440;1;2979
96022;1;2977
96409;1;2981
96133;1;2982
96262;1;2985
93521;1;2986
95982;1;2984
93521;1;2983
95596;1;2987
96411;1;2988
96007;1;2990
96400;1;2989
95645;1;2991
95599;1;2993
96119;1;2992
96327;1;2994
96327;1;2996
96234;1;2995
94463;1;2998
96078;1;2997
95712;1;2999
96121;1;3000
96119;1;3001
93561;1;3002
96234;1;3004
96440;1;3003
96385;1;3005
96385;1;3006
96054;1;3008
95420;1;3007
95982;1;3010
96054;1;3009
93521;1;3011
96262;1;3012
95559;1;3013
95729;1;3016
96385;1;3014
95982;1;3015
93720;1;3017
96121;1;3019
96078;1;3020
96400;1;3021
96092;1;3018
96385;1;3022
95400;1;3025
95400;1;3024
96409;1;3023
96133;1;3026
95982;1;3028
96018;1;3029
94427;1;3027
95408;1;3030
96385;1;3031
96133;1;3034
96078;1;3033
96262;1;3035
94458;1;3032
96038;1;3037
96385;1;3036
96385;1;3038
96133;1;3039
96133;1;3044
96385;1;3043
96409;1;3042
95400;1;3046
96385;1;3041
96385;1;3047
96262;1;3048
95712;1;3040
95982;1;3049
94485;1;3045
93561;1;3051
95645;1;3052
95400;1;3050
96078;1;3053
96119;1;3056
96121;1;3054
96409;1;3055
96262;1;3057
93521;1;3058
96308;1;3059
96133;1;3060
96018;1;3061
95599;1;3065
96208;1;3062
95982;1;3063
96133;1;3064
96208;1;3067
95982;1;3066
96234;1;3072
96385;1;3068
96385;1;3069
93720;1;3070
96007;1;3071
96078;1;3074
96385;1;3073
94468;1;3078
96133;1;3080
96208;1;3077
96332;1;3075
96385;1;3083
96385;1;3084
96262;1;3076
95774;1;3082
96413;1;3079
95744;1;3081
96121;1;3086
94458;1;3085
93436;1;3088
95982;1;3087
96078;1;3090
96121;1;3089
95645;1;3091
96018;1;3092
96133;1;3094
95729;1;3093
96327;1;3095
96262;1;3096
96234;1;3097
96018;1;3099
95982;1;3098
96121;1;3101
96327;1;3100
96262;1;3102
95982;1;3104
96262;1;3103
95670;1;3106
96133;1;3107
96022;1;3105
96409;1;3108
93521;1;3110
96234;1;3112
95595;1;3111
95729;1;3109
96208;1;3115
96208;1;3116
96410;1;3114
96409;1;3113
94402;1;3117
95712;1;3118
95400;1;3121
96119;1;3120
96385;1;3119
96262;1;3122
96092;1;3124
95982;1;3123
96078;1;3125
96208;1;3127
96262;1;3128
96007;1;3126
96133;1;3130
96007;1;3131
95712;1;3132
93720;1;3129
95712;1;3133
93720;1;3134
96234;1;3135
96308;1;3136
96308;1;3139
93720;1;3142
96078;1;3141
95982;1;3140
96411;1;3137
96327;1;3143
96409;1;3138
96440;1;3145
95559;1;3146
95471;1;3144
95645;1;3147
96327;1;3148
96262;1;3149
94485;1;3150
96119;1;3151
96078;1;3152
96262;1;3153
94497;1;3154
96022;1;3158
95599;1;3157
96234;1;3155
95645;1;3156
94485;1;3160
96409;1;3159
96007;1;3161
96208;1;3162
94705;1;3163
96133;1;3165
96385;1;3164
96262;1;3168
96413;1;3166
96385;1;3167
96298;1;3170
94402;1;3169
96007;1;3171
96133;1;3172
96133;1;3173
96038;1;3174
95982;1;3175
96262;1;3176
96018;1;3178
95982;1;3177
96018;1;3179
96119;1;3180
96133;1;3184
94465;1;3185
93435;1;3182
96133;1;3183
94623;1;3186
96385;1;3181
96385;1;3187
96308;1;3188
95982;1;3191
95570;1;3190
93720;1;3192
95570;1;3189
96327;1;3193
95982;1;3194
96022;1;3195
96308;1;3201
96038;1;3198
95982;1;3200
96208;1;3199
95400;1;3197
94465;1;3196
96092;1;3202
95729;1;3204
95729;1;3203
96327;1;3206
95982;1;3205
96133;1;3207
96133;1;3208
95400;1;3209
96119;1;3210
96385;1;3211
96262;1;3213
96385;1;3212
94736;1;3214
96308;1;3216
96007;1;3217
96133;1;3215
96308;1;3218
95784;1;3219
96332;1;3220
96409;1;3221
96332;1;3222
95400;1;3224
95982;1;3223
96234;1;3225
96121;1;3227
95712;1;3226
96409;1;3232
96440;1;3228
96400;1;3229
96409;1;3230
96385;1;3231
95744;1;3233
96078;1;3234
96385;1;3235
96119;1;3237
96262;1;3236
94380;1;3238
96133;1;3239
93618;1;3243
96409;1;3242
95982;1;3240
96133;1;3241
96411;1;3246
95729;1;3244
96133;1;3245
95400;1;3248
93521;1;3247
95500;1;3251
96385;1;3249
96119;1;3250
95400;1;3252
96234;1;3257
95744;1;3253
96234;1;3254
94410;1;3255
95982;1;3256
93618;1;3259
96133;1;3260
94705;1;3258
96327;1;3262
96121;1;3263
96413;1;3261
95729;1;3264
95645;1;3265
96022;1;3267
95712;1;3268
96133;1;3269
96308;1;3266
96385;1;3270
95645;1;3271
96234;1;3273
95729;1;3272
96413;1;3274
96409;1;3278
96327;1;3275
95667;1;3276
96018;1;3277
95712;1;3279
93561;1;3280
95712;1;3281
96385;1;3283
95982;1;3284
95420;1;3286
96413;1;3282
95645;1;3287
96119;1;3285
96208;1;3288
96262;1;3290
96121;1;3289
95683;1;3291
96327;1;3292
96038;1;3293
96400;1;3294
95982;1;3297
96133;1;3296
96262;1;3295
95982;1;3298
95599;1;3299
96208;1;3300
96133;1;3303
94366;1;3304
95570;1;3302
96308;1;3301
96409;1;3309
95982;1;3307
96078;1;3306
96121;1;3305
96133;1;3310
96327;1;3308
96308;1;3313
96308;1;3311
95408;1;3312
96208;1;3314
96208;1;3315
96133;1;3316
95599;1;3317
94485;1;3318
96411;1;3319
93720;1;3320
96078;1;3321
95456;1;3322
96022;1;3323
93521;1;3329
96327;1;3324
96133;1;3327
95982;1;3326
95982;1;3328
94705;1;3325
96054;1;3331
96262;1;3330
96133;1;3334
96409;1;3333
95570;1;3332
96078;1;3335
96133;1;3337
94366;1;3339
95400;1;3338
96440;1;3336
96119;1;3342
96327;1;3340
96208;1;3341
96054;1;3344
96409;1;3343
95645;1;3345
96092;1;3346
96385;1;3347
96262;1;3349
95599;1;3348
96078;1;3350
95982;1;3353
96409;1;3351
93521;1;3355
96262;1;3356
96308;1;3354
96327;1;3352
96092;1;3357
96133;1;3358
96133;1;3360
96119;1;3359
96133;1;3362
96078;1;3363
93521;1;3361
96410;1;3364
96208;1;3367
96119;1;3365
96385;1;3369
95559;1;3368
96385;1;3366
96385;1;3370
96308;1;3372
95729;1;3373
96262;1;3371
93618;1;3374
96133;1;3375
94468;1;3380
95422;1;3379
95744;1;3377
96440;1;3376
96119;1;3381
96022;1;3383
96440;1;3385
95982;1;3378
95982;1;3382
95595;1;3384
96409;1;3386
96327;1;3387
96208;1;3392
96388;1;3388
96400;1;3389
96133;1;3390
96133;1;3393
96308;1;3391
95400;1;3395
96262;1;3396
95784;1;3394
95599;1;3397
96262;1;3398
95400;1;3402
96308;1;3399
96208;1;3401
95599;1;3400
95982;1;3404
96133;1;3403
96022;1;3405
96133;1;3406
96409;1;3408
96411;1;3409
93561;1;3410
95400;1;3411
95599;1;3407
95645;1;3413
96409;1;3412
94623;1;3414
95599;1;3415
93521;1;3417
96308;1;3418
93947;1;3419
96385;1;3416
96400;1;3421
96022;1;3423
96054;1;3422
96400;1;3420
96092;1;3427
96208;1;3424
96078;1;3426
96038;1;3425
96327;1;3428
96092;1;3429
95599;1;3430
96119;1;3432
95645;1;3431
96208;1;3433
96262;1;3434
96262;1;3435
94410;1;3436
95570;1;3437
96133;1;3438
96121;1;3441
94402;1;3439
96409;1;3440
96262;1;3442
96018;1;3443
95471;1;3444
96133;1;3445
93521;1;3446
96385;1;3447
96038;1;3448
93618;1;3449
96121;1;3450
96208;1;3452
96262;1;3451
95456;1;3453
96234;1;3454
96007;1;3455
96133;1;3456
96208;1;3458
96208;1;3457
96385;1;3459
96308;1;3461
96234;1;3463
96327;1;3460
96409;1;3462
95729;1;3464
96308;1;3466
95595;1;3465
96133;1;3468
94410;1;3467
96133;1;3470
96308;1;3469
96078;1;3472
96262;1;3471
95570;1;3474
96208;1;3475
95982;1;3473
96054;1;3477
96038;1;3476
96119;1;3479
95712;1;3478
95670;1;3480
96385;1;3481
96078;1;3482
96119;1;3483
96208;1;3485
96133;1;3487
96038;1;3484
96409;1;3486
96409;1;3488
96385;1;3489
96018;1;3490
96208;1;3491
93521;1;3492
95712;1;3495
96133;1;3497
96054;1;3493
96409;1;3494
96078;1;3498
96262;1;3496
96119;1;3500
96133;1;3499
96007;1;3503
93521;1;3504
96078;1;3501
96018;1;3505
96121;1;3506
95599;1;3502
96409;1;3507
95645;1;3508
96121;1;3512
95982;1;3509
95400;1;3510
96133;1;3511
96133;1;3514
96410;1;3515
96327;1;3513
96078;1;3516
93561;1;3517
95599;1;3521
95982;1;3520
96208;1;3519
95559;1;3518
96411;1;3522
95683;1;3525
95667;1;3523
96043;1;3526
96411;1;3524
96234;1;3527
95982;1;3528
96007;1;3532
96078;1;3530
96308;1;3529
96332;1;3531
96208;1;3533
96208;1;3536
96208;1;3537
95040;1;3535
96208;1;3534
95784;1;3538
95599;1;3540
96262;1;3539
96133;1;3541
93631;1;3542
94410;1;3543
96440;1;3544
95400;1;3547
